AnoOferecimento;Periodo Oferecimento;Tipo Periodo Oferecimento;Disciplina;NivelDisciplina;Turma;Ano Catalogo Oferecimento;Indicador Quinzenal;Vagas Oferecidas;Total Matriculados;Situacao Oferecimento;Horario Oferecimento;Permite Realocacao
2014;1;S;LE302;G;C  ;2014;0;34;35;0;D;S
2014;1;S;GL800;G;W  ;2014;0;5;1;0;I;N
2014;1;S;LE400;G;A  ;2014;0;130;136;0;D;S
2014;1;S;GL800;G;Z  ;2014;0;5;2;0;I;N
2014;1;S;LE500;G;A  ;2014;0;130;71;0;D;N
2014;1;S;LE501;G;A  ;2014;0;130;139;0;D;S
2014;1;S;LE503;G;A  ;2014;0;130;110;0;D;S
2014;1;S;LE504;G;A  ;2014;0;130;129;0;D;S
2014;1;S;LE700;G;A  ;2014;0;130;105;0;D;S
2014;1;S;LE701;G;A  ;2014;0;130;130;0;D;S
2014;1;S;LE703;G;A  ;2014;0;130;121;0;D;S
2014;1;S;LE705;G;A  ;2014;0;120;95;0;D;S
2014;1;S;LE902;G;A  ;2014;0;60;38;0;D;S
2014;1;S;LE902;G;B  ;2014;0;60;60;0;D;S
2014;1;S;LG021;G;A  ;2014;0;50;44;0;I;N
2014;1;S;LG021;G;C  ;2014;0;50;23;0;I;N
2014;1;S;LG022;G;A  ;2014;0;40;6;0;I;N
2014;1;S;LG022;G;C  ;2014;0;40;1;0;I;N
2014;1;S;LG023;G;A  ;2014;0;40;25;0;I;N
2014;1;S;LG023;G;C  ;2014;0;40;26;0;I;N
2014;1;S;LG024;G;A  ;2014;0;40;7;0;I;N
2014;1;S;LG024;G;C  ;2014;0;40;7;0;I;N
2014;1;S;LG025;G;A  ;2014;0;40;26;0;I;N
2014;1;S;LG025;G;C  ;2014;0;40;20;0;I;N
2014;1;S;LG026;G;A  ;2014;0;40;5;0;I;N
2014;1;S;LG026;G;C  ;2014;0;40;8;0;I;N
2014;1;S;LG027;G;A  ;2014;0;40;25;0;I;N
2014;1;S;LG027;G;C  ;2014;0;40;20;0;I;N
2014;1;S;MA044;G;A  ;2014;0;90;29;0;D;S
2014;1;S;MA044;G;X  ;2014;0;45;45;0;N;S
2014;1;S;MA044;G;Z  ;2014;0;45;25;0;N;S
2014;1;S;MA091;G;A  ;2014;0;140;136;0;D;S
2014;1;S;HG912;G;A  ;2014;0;45;15;0;D;N
2014;1;S;HZ146;G;B  ;2014;0;55;18;0;N;N
2014;1;S;HZ942;G;A  ;2014;0;55;36;0;D;N
2014;1;S;MA109;G;Z  ;2014;0;90;85;0;N;N
2014;1;S;MA111;G;1  ;2014;0;45;46;0;D;S
2014;1;S;MA111;G;2  ;2014;0;45;45;0;D;S
2014;1;S;MA111;G;3  ;2014;0;46;46;0;D;S
2014;1;S;MA111;G;4  ;2014;0;45;45;0;D;S
2014;1;S;MA111;G;5  ;2014;0;45;45;0;D;S
2014;1;S;MA111;G;6  ;2014;0;46;46;0;D;S
2014;1;S;MA111;G;A  ;2014;0;90;90;0;D;S
2014;1;S;MA111;G;B  ;2014;0;90;90;0;D;S
2014;1;S;MA111;G;C  ;2014;0;45;45;0;D;S
2014;1;S;MA111;G;D  ;2014;0;45;45;0;D;S
2014;1;S;MA111;G;E  ;2014;0;46;46;0;D;S
2014;1;S;MA111;G;F  ;2014;0;45;45;0;D;S
2014;1;S;MA111;G;G  ;2014;0;45;45;0;D;S
2014;1;S;MA111;G;H  ;2014;0;51;51;0;D;S
2014;1;S;MA111;G;I  ;2014;0;45;45;0;D;S
2014;1;S;MA111;G;J  ;2014;0;45;45;0;D;S
2014;1;S;MA111;G;K  ;2014;0;52;52;0;D;S
2014;1;S;MA111;G;L  ;2014;0;45;45;0;D;S
2014;1;S;MA111;G;M  ;2014;0;45;45;0;D;S
2014;1;S;MA111;G;N  ;2014;0;45;45;0;D;S
2014;1;S;MA111;G;O  ;2014;0;45;29;0;D;S
2014;1;S;MA111;G;P  ;2014;0;45;29;0;D;S
2014;1;S;MA111;G;Q  ;2014;0;45;29;0;D;S
2014;1;S;MA111;G;R  ;2014;0;45;45;0;N;S
2014;1;S;MA111;G;S  ;2014;0;45;45;0;N;S
2014;1;S;MA111;G;T  ;2014;0;45;45;0;N;S
2014;1;S;ST738;T;A  ;2014;0;20;4;0;N;N
2014;1;S;MA111;G;V  ;2014;0;45;45;0;N;S
2014;1;S;MA111;G;W  ;2014;0;46;46;0;N;S
2014;1;S;MA111;G;X  ;2014;0;45;10;0;N;S
2014;1;S;MA111;G;Y  ;2014;0;45;32;0;N;S
2014;1;S;MA111;G;Z  ;2014;0;45;44;0;N;S
2014;1;S;MA141;G;A  ;2014;0;165;165;0;D;S
2014;1;S;MA141;G;C  ;2014;0;90;89;0;D;S
2014;1;S;MA141;G;D  ;2014;0;90;90;0;D;S
2014;1;S;MA141;G;E  ;2014;0;90;73;0;D;S
2014;1;S;MA141;G;F  ;2014;0;85;73;0;D;S
2014;1;S;MA141;G;G  ;2014;0;85;85;0;D;S
2014;1;S;MA141;G;H  ;2014;0;92;92;0;D;S
2014;1;S;MA141;G;I  ;2014;0;86;86;0;D;S
2014;1;S;MA141;G;P  ;2014;0;85;80;0;D;S
2014;1;S;MA141;G;Q  ;2014;0;85;86;0;D;S
2014;1;S;MA141;G;R  ;2014;0;86;62;0;D;S
2014;1;S;MA141;G;V  ;2014;0;85;56;0;N;S
2014;1;S;MA141;G;W  ;2014;0;85;55;0;N;S
2014;1;S;MA141;G;X  ;2014;0;86;83;0;N;S
2014;1;S;MA141;G;Y  ;2014;0;85;84;0;N;S
2014;1;S;MA141;G;Z  ;2014;0;80;81;0;N;S
2014;1;S;MA148;G;Z  ;2014;0;90;87;0;N;N
2014;1;S;MA211;G;A  ;2014;0;60;38;0;D;S
2014;1;S;MA211;G;B  ;2014;0;60;39;0;D;S
2014;1;S;MA211;G;C  ;2014;0;61;39;0;D;S
2014;1;S;MA211;G;D  ;2014;0;60;40;0;D;S
2014;1;S;MA211;G;W  ;2014;0;65;28;0;N;S
2014;1;S;MA211;G;X  ;2014;0;65;37;0;N;S
2014;1;S;MA211;G;Z  ;2014;0;65;31;0;N;S
2014;1;S;MA225;G;Z  ;2014;0;40;14;0;N;N
2014;1;S;MA311;G;A  ;2014;0;85;73;0;D;S
2014;1;S;MA311;G;C  ;2014;0;60;60;0;D;S
2014;1;S;MA311;G;D  ;2014;0;60;60;0;D;S
2014;1;S;MA311;G;F  ;2014;0;60;59;0;D;S
2014;1;S;MA311;G;G  ;2014;0;60;60;0;D;S
2014;1;S;MA311;G;I  ;2014;0;60;60;0;D;S
2014;1;S;MA311;G;J  ;2014;0;60;60;0;D;S
2014;1;S;MA311;G;L  ;2014;0;60;60;0;D;S
2014;1;S;MA311;G;M  ;2014;0;60;60;0;D;S
2014;1;S;MA311;G;P  ;2014;0;60;60;0;D;S
2014;1;S;MA311;G;Q  ;2014;0;60;60;0;D;S
2014;1;S;MA311;G;T  ;2014;0;60;51;0;N;S
2014;1;S;MA311;G;U  ;2014;0;60;53;0;N;S
2014;1;S;MA311;G;W  ;2014;0;60;42;0;N;S
2014;1;S;MA311;G;X  ;2014;0;60;43;0;N;S
2014;1;S;MA327;G;A  ;2014;0;85;87;0;D;S
2014;1;S;MA327;G;X  ;2014;0;85;89;0;N;S
2014;1;S;MA327;G;Y  ;2014;0;85;85;0;N;S
2014;1;S;MA446;G;A  ;2014;0;15;15;0;D;N
2014;1;S;MA453;G;A  ;2014;0;15;18;0;D;N
2014;1;S;MA456;G;P  ;2014;0;15;10;0;D;N
2014;1;S;MA502;G;P  ;2014;0;75;48;0;D;S
2014;1;S;MA502;G;Z  ;2014;0;75;23;0;N;S
2014;1;S;MA520;G;P  ;2014;0;41;25;0;D;N
2014;1;S;MA520;G;Z  ;2014;0;80;88;0;N;N
2014;1;S;MA553;G;Z  ;2014;0;50;27;0;N;N
2014;1;S;MA602;G;P  ;2014;0;30;16;0;D;N
2014;1;S;MA604;G;A  ;2014;0;30;16;0;D;N
2014;1;S;MA673;G;A  ;2014;0;30;7;0;D;S
2014;1;S;MA712;G;P  ;2014;0;30;1;0;D;N
2014;1;S;CV927;G;A  ;2014;0;30;14;0;D;N
2014;1;S;MA720;G;A  ;2014;0;30;7;0;D;N
2014;1;S;CV088;G;A  ;2014;0;20;9;0;D;N
2014;1;S;CV090;G;A  ;2014;0;20;2;0;D;N
2014;1;S;MA741;G;A  ;2014;0;20;13;0;D;N
2014;1;S;MA741;G;Z  ;2014;0;30;28;0;N;S
2014;1;S;MA742;G;Z  ;2014;0;25;13;0;N;S
2014;1;S;MA811;G;A  ;2014;0;60;22;0;I;N
2014;1;S;MA812;G;P  ;2014;0;60;20;0;I;N
2014;1;S;MA813;G;A  ;2014;0;40;16;0;I;N
2014;1;S;MA901;G;P  ;2014;0;30;16;0;D;N
2014;1;S;MA902;G;Z  ;2014;0;30;14;0;N;N
2014;1;S;MA903;G;A  ;2014;0;10;2;0;I;S
2014;1;S;CV925;G;A  ;2014;0;30;15;0;D;N
2014;1;S;MC001;G;A  ;2014;0;40;34;0;D;S
2014;1;S;MC009;G;A  ;2014;0;60;58;0;N;S
2014;1;S;EX001;G;C  ;2014;0;6;3;0;I;N
2014;1;S;EA869;G;B  ;2014;0;50;21;0;D;N
2014;1;S;MC018;G;A  ;2014;0;20;5;0;I;N
2014;1;S;MC019;G;A  ;2014;0;50;2;0;I;N
2014;1;S;MC020;G;A  ;2014;0;20;0;0;I;N
2014;1;S;MC030;G;A  ;2014;0;40;0;0;I;N
2014;1;S;MC032;G;A  ;2014;0;10;0;0;I;N
2014;1;S;MC033;G;A  ;2014;0;10;0;0;I;S
2014;1;S;EA871;G;A  ;2014;0;20;20;0;D;N
2014;1;S;EE941;G;A  ;2014;0;20;0;0;D;N
2014;1;S;MC040;G;A  ;2014;0;15;0;0;I;N
2014;1;S;MC041;G;A  ;2014;0;15;0;0;I;N
2014;1;S;MC050;G;A  ;2014;0;10;0;0;I;N
2014;1;S;MC102;G;A  ;2014;0;33;34;0;D;S
2014;1;S;MC102;G;B  ;2014;0;33;33;0;D;S
2014;1;S;MC102;G;C  ;2014;0;33;9;0;D;S
2014;1;S;MC102;G;D  ;2014;0;33;33;0;D;S
2014;1;S;MC102;G;E  ;2014;0;42;37;0;D;S
2014;1;S;MC102;G;F  ;2014;0;50;49;0;D;S
2014;1;S;MC102;G;G  ;2014;0;33;33;0;D;S
2014;1;S;MC102;G;H  ;2014;0;33;20;0;D;S
2014;1;S;MC102;G;I  ;2014;0;33;0;0;D;S
2014;1;S;MC102;G;J  ;2014;0;33;33;0;D;S
2014;1;S;MC102;G;K  ;2014;0;33;33;0;D;S
2014;1;S;MC102;G;L  ;2014;0;33;33;0;D;S
2014;1;S;MC102;G;M  ;2014;0;33;17;0;D;S
2014;1;S;MC102;G;N  ;2014;0;33;33;0;D;S
2014;1;S;MC102;G;O  ;2014;0;33;9;0;N;S
2014;1;S;MC102;G;P  ;2014;0;33;8;0;N;S
2014;1;S;MC102;G;Q  ;2014;0;25;24;0;D;S
2014;1;S;MC102;G;R  ;2014;0;25;25;0;D;S
2014;1;S;MC102;G;S  ;2014;0;25;24;0;D;S
2014;1;S;MC102;G;T  ;2014;0;25;19;0;D;S
2014;1;S;MC102;G;U  ;2014;0;33;4;0;N;S
2014;1;S;MC102;G;V  ;2014;0;33;9;0;N;S
2014;1;S;MC102;G;W  ;2014;0;26;26;0;N;S
2014;1;S;MC102;G;X  ;2014;0;33;10;0;N;S
2014;1;S;MC102;G;Y  ;2014;0;25;25;0;N;S
2014;1;S;MC102;G;Z  ;2014;0;33;1;0;N;S
2014;1;S;EG504;G;A  ;2014;0;50;0;0;D;N
2014;1;S;MC202;G;B  ;2014;0;33;20;0;D;S
2014;1;S;MC202;G;C  ;2014;0;33;33;0;D;S
2014;1;S;MC202;G;D  ;2014;0;60;48;0;N;S
2014;1;S;EE921;G;A  ;2014;0;40;0;0;D;N
2014;1;S;EG513;G;A  ;2014;0;40;1;0;D;N
2014;1;S;MC302;G;A  ;2014;0;25;25;0;D;S
2014;1;S;MC302;G;B  ;2014;0;25;25;0;D;S
2014;1;S;MC302;G;C  ;2014;0;25;9;0;D;S
2014;1;S;MC302;G;D  ;2014;0;25;8;0;D;S
2014;1;S;MC302;G;E  ;2014;0;25;24;0;N;S
2014;1;S;MC302;G;F  ;2014;0;25;22;0;N;S
2014;1;S;MC346;G;A  ;2014;0;40;35;0;D;N
2014;1;S;MC358;G;A  ;2014;0;50;41;0;D;S
2014;1;S;MC358;G;B  ;2014;0;50;41;0;D;S
2014;1;S;MC404;G;A  ;2014;0;25;18;0;N;S
2014;1;S;MC404;G;B  ;2014;0;25;18;0;N;S
2014;1;S;MC404;G;E  ;2014;0;60;58;0;N;S
2014;1;S;MC426;G;A  ;2014;0;50;44;0;N;S
2014;1;S;MC436;G;A  ;2014;0;30;8;0;N;S
2014;1;S;MC437;G;A  ;2014;0;25;19;0;D;N
2014;1;S;MC437;G;B  ;2014;0;25;3;0;D;N
2014;1;S;MC458;G;A  ;2014;0;25;13;0;N;S
2014;1;S;MC458;G;B  ;2014;0;25;16;0;N;S
2014;1;S;MC504;G;A  ;2014;0;50;45;0;D;S
2014;1;S;EG444;G;A  ;2014;0;5;1;0;D;N
2014;1;S;EG747;G;A  ;2014;0;5;1;0;D;N
2014;1;S;MC536;G;A  ;2014;0;25;13;0;N;S
2014;1;S;MC536;G;B  ;2014;0;25;17;0;N;S
2014;1;S;MC558;G;A  ;2014;0;25;25;0;D;N
2014;1;S;MC558;G;B  ;2014;0;25;13;0;D;N
2014;1;S;MC613;G;A  ;2014;0;30;28;0;D;S
2014;1;S;MC613;G;B  ;2014;0;30;16;0;D;S
2014;1;S;MC626;G;A  ;2014;0;40;33;0;N;N
2014;1;S;EG750;G;A  ;2014;0;5;1;0;D;N
2014;1;S;MC658;G;A  ;2014;0;25;23;0;N;N
2014;1;S;MC714;G;A  ;2014;0;50;43;0;D;S
2014;1;S;EG451;G;A  ;2014;0;10;0;0;D;N
2014;1;S;BB700;G;E  ;2010;0;5;0;0;I;N
2014;1;S;MC722;G;A  ;2014;0;70;38;0;N;S
2014;1;S;MC723;G;A  ;2014;1;30;30;0;D;S
2014;1;S;MC723;G;B  ;2014;2;30;2;0;D;S
2014;1;S;MC750;G;A  ;2014;0;70;39;0;D;S
2014;1;S;MC822;G;A  ;2014;0;50;34;0;N;S
2014;1;S;EG959;G;A  ;2014;0;30;1;0;D;N
2014;1;S;EG625;G;A  ;2014;0;30;4;0;N;N
2014;1;S;ST740;T;A  ;2014;0;10;6;0;N;N
2014;1;S;ST056;T;A  ;2014;0;15;2;0;N;N
2014;1;S;ST057;T;A  ;2014;0;25;1;0;N;N
2014;1;S;EG614;G;A  ;2014;0;30;0;0;D;N
2014;1;S;EG643;G;A  ;2014;0;16;2;0;D;N
2014;1;S;ST058;T;A  ;2014;0;25;7;0;I;N
2014;1;S;EM461;G;R  ;2014;0;70;20;0;D;N
2014;1;S;LE201;G;%  ;2014;0;999;37;2;I;N
2014;1;S;EM506;G;S  ;2014;0;80;52;0;D;N
2014;1;S;LE300;G;%  ;2014;0;999;2;2;I;N
2014;1;S;EM607;G;R  ;2014;0;70;36;0;D;N
2014;1;S;MC920;G;B  ;2014;0;8;5;0;D;N
2014;1;S;EM611;G;A  ;2014;0;80;20;0;D;N
2014;1;S;EM738;G;R  ;2014;0;14;9;0;D;N
2014;1;S;EM672;G;R  ;2014;0;14;10;0;N;N
2014;1;S;LE400;G;%  ;2014;0;999;17;2;I;N
2014;1;S;EM731;G;B  ;2014;0;0;0;0;D;N
2014;1;S;EM737;G;B  ;2014;0;80;80;0;D;S
2014;1;S;EM740;G;E  ;2014;0;15;7;0;D;S
2014;1;S;EM740;G;F  ;2014;0;15;4;0;D;S
2014;1;S;EM802;G;A  ;2014;0;80;47;0;D;N
2014;1;S;LE500;G;%  ;2014;0;999;24;2;I;N
2014;1;S;MD127;G;A  ;2014;0;120;95;0;I;S
2014;1;S;MD128;G;A  ;2010;0;120;100;0;I;S
2014;1;S;BS410;G;A  ;2011;0;1;0;0;D;N
2014;1;S;MD131;G;A  ;2014;0;30;23;0;I;N
2014;1;S;MD131;G;B  ;2014;0;30;25;0;I;N
2014;1;S;MD131;G;C  ;2014;0;30;23;0;I;N
2014;1;S;MD131;G;D  ;2014;0;30;26;0;I;N
2014;1;S;MD132;G;A  ;2014;0;30;23;0;I;N
2014;1;S;MD132;G;B  ;2014;0;30;25;0;I;N
2014;1;S;MD132;G;C  ;2014;0;30;23;0;I;N
2014;1;S;MD132;G;D  ;2014;0;30;26;0;I;N
2014;1;S;MD133;G;A  ;2014;0;30;23;0;I;N
2014;1;S;MD133;G;B  ;2014;0;30;25;0;I;N
2014;1;S;MD133;G;C  ;2014;0;30;23;0;I;N
2014;1;S;MD133;G;D  ;2014;0;30;26;0;I;N
2014;1;S;MD134;G;A  ;2014;0;30;23;0;I;N
2014;1;S;MD134;G;B  ;2014;0;30;25;0;I;N
2014;1;S;MD134;G;C  ;2014;0;30;23;0;I;N
2014;1;S;MD134;G;D  ;2014;0;30;26;0;I;N
2014;1;S;MD135;G;A  ;2014;0;30;23;0;I;N
2014;1;S;MD135;G;B  ;2014;0;30;25;0;I;N
2014;1;S;MD135;G;C  ;2014;0;30;23;0;I;N
2014;1;S;MD135;G;D  ;2014;0;30;26;0;I;N
2014;1;S;MD136;G;A  ;2014;0;30;23;0;I;N
2014;1;S;MD136;G;B  ;2014;0;30;25;0;I;N
2014;1;S;MD136;G;C  ;2014;0;30;23;0;I;N
2014;1;S;MD136;G;D  ;2014;0;30;25;0;I;N
2014;1;S;MD138;G;A  ;2014;0;30;23;0;I;N
2014;1;S;MD138;G;B  ;2014;0;30;25;0;I;N
2014;1;S;MD138;G;C  ;2014;0;30;23;0;I;N
2014;1;S;MD138;G;D  ;2014;0;30;25;0;I;N
2014;1;S;MD139;G;A  ;2014;0;30;23;0;I;N
2014;1;S;MD139;G;B  ;2014;0;30;25;0;I;N
2014;1;S;MD139;G;C  ;2014;0;30;23;0;I;N
2014;1;S;MD139;G;D  ;2014;0;30;26;0;I;N
2014;1;S;MD141;G;A  ;2014;0;95;95;0;D;S
2014;1;S;MD141;G;B  ;2014;0;10;10;0;D;S
2014;1;S;MD141;G;C  ;2014;0;5;5;0;D;S
2014;1;S;MD141;G;D  ;2014;0;5;5;0;D;S
2014;1;S;MD141;G;E  ;2014;0;5;0;0;D;S
2014;1;S;MD142;G;A  ;2014;0;100;95;0;D;S
2014;1;S;MD142;G;B  ;2014;0;20;20;0;D;S
2014;1;S;MD148;G;A  ;2014;0;120;115;0;D;S
2014;1;S;MD163;G;A  ;2014;0;120;95;0;D;S
2014;1;S;BB500;G;E  ;2014;0;50;0;0;I;N
2014;1;S;MD191;G;A  ;2014;0;40;39;0;D;S
2014;1;S;MD215;G;A  ;2014;0;30;28;0;D;N
2014;1;S;MD223;G;A  ;2014;0;33;33;0;D;S
2014;1;S;MD231;G;A  ;2014;0;20;20;0;D;S
2014;1;S;MD231;G;B  ;2014;0;20;18;0;D;S
2014;1;S;BM500;G;E  ;2014;0;5;0;0;I;N
2014;1;S;EM907;G;A  ;2014;0;40;13;0;N;N
2014;1;S;EM917;G;A  ;2014;0;80;82;0;D;N
2014;1;S;MD342;G;A  ;2014;0;90;85;0;D;S
2014;1;S;MD342;G;B  ;2014;0;10;10;0;D;S
2014;1;S;MD342;G;C  ;2014;0;20;20;0;D;S
2014;1;S;MD343;G;A  ;2014;0;90;75;0;D;S
2014;1;S;MD343;G;B  ;2014;0;20;20;0;D;S
2014;1;S;MD343;G;C  ;2014;0;20;20;0;D;S
2014;1;S;MD344;G;A  ;2014;0;120;116;0;D;S
2014;1;S;MD348;G;A  ;2014;0;120;116;0;D;S
2014;1;S;MD350;G;A  ;2014;0;30;30;0;D;N
2014;1;S;MD362;G;A  ;1997;0;20;23;0;D;S
2014;1;S;MD362;G;B  ;1997;0;20;22;0;D;S
2014;1;S;MD542;G;A  ;2014;0;100;94;0;D;S
2014;1;S;MD542;G;B  ;2014;0;20;20;0;D;S
2014;1;S;MD542;G;C  ;2014;0;5;5;0;D;S
2014;1;S;MD542;G;D  ;2014;0;120;110;0;D;S
2014;1;S;MD543;G;A  ;2014;0;120;113;0;D;S
2014;1;S;MD544;G;A  ;2014;0;120;114;0;D;S
2014;1;S;MD546;G;A  ;2014;0;120;113;0;D;S
2014;1;S;MD548;G;A  ;2014;0;120;115;0;D;S
2014;1;S;MD600;G;A  ;2014;0;30;27;0;D;N
2014;1;S;MD636;G;A  ;2014;0;40;31;0;D;S
2014;1;S;MD748;G;A  ;2014;0;120;102;0;D;S
2014;1;S;MD752;G;A  ;2014;0;40;36;0;I;N
2014;1;S;MD752;G;B  ;2014;0;40;34;0;I;N
2014;1;S;MD752;G;C  ;2014;0;40;30;0;I;N
2014;1;S;MD753;G;A  ;2014;0;40;36;0;I;N
2014;1;S;MD753;G;B  ;2014;0;40;34;0;I;N
2014;1;S;MD753;G;C  ;2014;0;40;34;0;I;N
2014;1;S;MD754;G;A  ;2014;0;40;36;0;I;N
2014;1;S;MD754;G;B  ;2014;0;40;34;0;I;N
2014;1;S;MD754;G;C  ;2014;0;40;34;0;I;N
2014;1;S;MD757;G;A  ;2014;0;40;36;0;I;N
2014;1;S;MD757;G;B  ;2014;0;40;34;0;I;N
2014;1;S;MD757;G;C  ;2014;0;40;34;0;I;N
2014;1;S;MD758;G;A  ;2014;0;100;100;0;D;N
2014;1;S;MD758;G;B  ;2014;0;20;5;0;D;N
2014;1;S;MD878;G;A  ;2014;0;30;26;0;N;N
2014;1;S;MD885;G;A  ;2014;0;40;0;0;I;S
2014;1;S;MD888;G;A  ;2014;0;20;1;0;I;N
2014;1;S;MD890;G;A  ;2014;0;10;0;0;I;N
2014;1;S;MD941;G;A  ;2014;0;30;29;0;I;N
2014;1;S;MD941;G;B  ;2014;0;30;26;0;I;N
2014;1;S;MD941;G;C  ;2014;0;30;25;0;I;N
2014;1;S;MD941;G;D  ;2014;0;30;25;0;I;N
2014;1;S;MD942;G;A  ;2014;0;30;29;0;I;N
2014;1;S;MD942;G;B  ;2014;0;30;26;0;I;N
2014;1;S;MD942;G;C  ;2014;0;30;25;0;I;N
2014;1;S;MD942;G;D  ;2014;0;30;25;0;I;N
2014;1;S;MD943;G;A  ;2014;0;30;27;0;I;N
2014;1;S;MD943;G;B  ;2014;0;30;26;0;I;N
2014;1;S;MD943;G;C  ;2014;0;30;25;0;I;N
2014;1;S;MD943;G;D  ;2014;0;30;24;0;I;N
2014;1;S;MD944;G;A  ;2014;0;30;27;0;I;N
2014;1;S;MD944;G;B  ;2014;0;30;26;0;I;N
2014;1;S;MD944;G;C  ;2014;0;30;25;0;I;N
2014;1;S;MD944;G;D  ;2014;0;30;24;0;I;N
2014;1;S;MD945;G;A  ;2014;0;30;27;0;I;N
2014;1;S;MD945;G;B  ;2014;0;30;26;0;I;N
2014;1;S;MD945;G;C  ;2014;0;30;25;0;I;N
2014;1;S;MD945;G;D  ;2014;0;30;24;0;I;N
2014;1;S;MD947;G;A  ;2014;0;40;5;0;I;S
2014;1;S;MD949;G;A  ;2014;0;120;105;0;I;N
2014;1;S;ME093;G;A  ;2014;0;33;33;0;D;S
2014;1;S;ME093;G;B  ;2014;0;31;31;0;D;S
2014;1;S;ME093;G;C  ;2014;0;30;11;0;D;S
2014;1;S;ME093;G;D  ;2014;0;30;11;0;D;S
2014;1;S;ME100;G;A  ;2011;0;90;84;0;D;S
2014;1;S;ME110;G;A  ;2011;0;110;119;0;D;S
2014;1;S;ME111;G;A  ;2014;0;40;41;0;D;S
2014;1;S;ME111;G;B  ;2014;0;45;45;0;D;S
2014;1;S;ME173;G;A  ;2010;0;90;43;0;D;S
2014;1;S;ME173;G;B  ;2010;0;90;32;0;N;S
2014;1;S;ME180;G;A  ;2014;0;80;33;0;N;S
2014;1;S;ME203;G;A  ;2014;0;40;16;0;N;S
2014;1;S;ME210;G;A  ;2014;0;120;56;0;D;S
2014;1;S;ME210;G;B  ;2014;0;130;119;0;D;S
2014;1;S;HZ259;G;A  ;2014;0;55;30;0;D;N
2014;1;S;HZ955;G;F  ;2014;0;10;0;0;I;N
2014;1;S;ME323;G;A  ;2014;0;100;43;0;D;S
2014;1;S;ME323;G;B  ;2014;0;90;89;0;N;S
2014;1;S;ME323;G;C  ;2014;0;70;52;0;N;S
2014;1;S;ME323;G;D  ;2014;0;130;52;0;D;S
2014;1;S;ME414;G;A  ;2014;0;90;85;0;D;S
2014;1;S;ME414;G;B  ;2014;0;61;31;0;D;S
2014;1;S;ME414;G;C  ;2014;0;90;75;0;N;S
2014;1;S;ME419;G;A  ;2010;0;30;5;0;D;S
2014;1;S;ME480;G;A  ;2014;0;40;18;0;D;N
2014;1;S;ME524;G;A  ;2014;0;70;23;0;D;S
2014;1;S;LE703;G;%  ;2014;0;999;18;2;I;N
2014;1;S;ME610;G;A  ;2014;0;50;18;0;D;N
2014;1;S;ME613;G;A  ;2014;0;50;16;0;D;S
2014;1;S;ME623;G;A  ;2014;0;30;9;0;D;S
2014;1;S;ME630;G;A  ;2014;0;20;7;0;I;S
2014;1;S;ME639;G;A  ;2014;0;74;24;0;D;S
2014;1;S;EM928;G;A  ;2014;0;60;32;0;D;N
2014;1;S;ME710;G;A  ;2010;0;40;31;0;I;S
2014;1;S;ME714;G;A  ;2014;0;40;38;0;D;S
2014;1;S;ER901;G;B  ;2014;0;4;5;0;I;N
2014;1;S;ME721;G;A  ;2014;0;50;25;0;D;S
2014;1;S;ME730;G;A  ;2014;0;20;0;0;I;S
2014;1;S;ME810;G;A  ;2010;0;25;9;0;I;S
2014;1;S;ME951;G;A  ;2010;0;65;11;0;N;S
2014;1;S;ER901;G;C  ;2014;0;4;4;0;I;N
2014;1;S;ER901;G;D  ;2014;0;4;4;0;I;N
2014;1;S;MG702;G;A  ;2014;0;130;128;0;N;S
2014;1;S;ER901;G;E  ;2014;0;4;5;0;I;N
2014;1;S;MG804;G;A  ;2014;0;60;84;0;N;S
2014;1;S;MH703;G;A  ;2014;0;1;0;0;D;N
2014;1;S;MH705;G;A  ;2014;0;1;0;0;D;S
2014;1;S;MP101;G;BG ;2014;0;5;6;0;I;N
2014;1;S;MP101;G;JO ;2014;0;5;5;0;I;N
2014;1;S;MP101;G;UR ;2014;0;5;2;0;I;N
2014;1;S;MP102;G;A  ;2014;0;10;4;0;I;N
2014;1;S;MP103;G;A  ;2014;0;10;1;0;I;N
2014;1;S;MP104;G;A  ;2014;0;6;3;0;I;N
2014;1;S;MP105;G;A  ;2014;0;10;3;0;I;N
2014;1;S;MP110;G;A  ;2014;0;35;22;0;D;N
2014;1;S;MP120;G;A  ;2014;0;30;9;0;I;N
2014;1;S;MP130;G;A  ;2014;0;40;31;0;D;N
2014;1;S;MP140;G;A  ;2014;0;40;26;0;D;N
2014;1;S;MP141;G;A  ;2014;0;25;9;0;D;N
2014;1;S;MP150;G;A  ;2014;0;31;26;0;D;N
2014;1;S;MP270;G;AC ;2014;0;5;0;0;D;N
2014;1;S;MP170;G;AA ;2014;0;5;1;0;D;N
2014;1;S;MP370;G;AC ;2014;0;5;0;0;D;N
2014;1;S;MP170;G;AM ;2014;0;5;1;0;N;N
2014;1;S;MP170;G;PT ;2014;0;5;2;0;D;N
2014;1;S;MP170;G;RM ;2014;0;5;2;0;N;N
2014;1;S;MP201;G;BG ;2014;0;5;0;0;I;N
2014;1;S;MP201;G;EV ;2014;0;5;0;0;I;N
2014;1;S;MP201;G;JO ;2014;0;5;0;0;I;N
2014;1;S;MP201;G;UR ;2014;0;5;0;0;I;N
2014;1;S;MP202;G;A  ;2014;0;10;1;0;I;N
